# values of phi_n functions needed for etdrk4 integrator (n = 0, 1, 2, 3)
# computed using 32 digits of precision using Mathematica's arbitrary precision artithmetic
x       phi_0                               phi_1                               phi_2                               phi_3
-1.e0	0.36787944117144232159552377016146	0.63212055882855767840447622983854	0.36787944117144232159552377016146	0.13212055882855767840447622983854
-1.e-1	0.90483741803595957316424905944644	0.95162581964040426835750940553563	0.48374180359595731642490594464366	0.16258196404042683575094055356338
-1.e-2	0.99004983374916805357390597718004	0.99501662508319464260940228199634	0.49833749168053573905977180036558	0.16625083194642609402281996344223
-1.e-3	0.99900049983337499166805535716766	0.99950016662500833194464283234403	0.4998333749916680553571676559747	0.16662500833194464283234402529764
-1.e-4	0.99990000499983333749991666805554	0.99995000166662500083331944464285	0.49998333374999166680555357145337	0.1666625000833319444642854662726
-1.e-5	0.99999000004999983333374999916667	0.99999500001666662500008333319444	0.49999833333749999166668055553571	0.16666625000083333194444642856895
-1.e-6	0.99999900000049999983333337499999	0.99999950000016666662500000833333	0.49999983333337499999166666805556	0.16666662500000833333194444464286
-1.e-7	0.9999999000000049999998333333375	0.99999995000000166666662500000083	0.49999998333333374999999166666681	0.16666666250000008333333194444446
-1.e-8	0.99999999000000004999999983333333	0.999999995000000016666666625	0.49999999833333333749999999166667	0.16666666625000000083333333194444
-1.e-9	0.99999999900000000049999999983333	0.999999999500000000166666666625	0.49999999983333333337499999999167	0.16666666662500000000833333333194
-1.e-10	0.99999999990000000000499999999983	0.99999999995000000000166666666663	0.49999999998333333333374999999999	0.16666666666250000000008333333333
-1.e-11	0.99999999999000000000005	0.99999999999500000000001666666667	0.4999999999983333333333375	0.16666666666625000000000083333333
-1.e-12	0.9999999999990000000000005	0.99999999999950000000000016666667	0.499999999999833333333333375	0.16666666666662500000000000833333
-1.e-13	0.999999999999900000000000005	0.99999999999995000000000000166667	0.49999999999998333333333333375	0.16666666666666250000000000008333
-1.e-14	0.99999999999999000000000000005	0.99999999999999500000000000001667	0.4999999999999983333333333333375	0.16666666666666625000000000000083
-1.e-15	0.9999999999999990000000000000005	0.99999999999999950000000000000017	0.49999999999999983333333333333337	0.16666666666666662500000000000001
-1.e-16	0.9999999999999999	0.99999999999999995	0.49999999999999998333333333333333	0.1666666666666666625
-1.e-17	0.99999999999999999	0.999999999999999995	0.49999999999999999833333333333333	0.16666666666666666625
-1.e-18	0.999999999999999999	0.9999999999999999995	0.49999999999999999983333333333333	0.166666666666666666625
-1.e-19	0.9999999999999999999	0.99999999999999999995	0.49999999999999999998333333333333	0.1666666666666666666625
-1.e-20	0.99999999999999999999	0.999999999999999999995	0.49999999999999999999833333333333	0.16666666666666666666625
-1.e-21	0.999999999999999999999	0.9999999999999999999995	0.49999999999999999999983333333333	0.166666666666666666666625
-1.e-22	0.9999999999999999999999	0.99999999999999999999995	0.49999999999999999999998333333333	0.1666666666666666666666625
-1.e-23	0.99999999999999999999999	0.999999999999999999999995	0.49999999999999999999999833333333	0.16666666666666666666666625
